"","Signal_ID","Signal_PMU_ID","Signal_Index","Signal_Name_Raw","Signal_Name_Short","Signal_Name_Group","Signal_Name_Long","Signal_Type","Signal_Asset","Signal_Voltage","Signal_Circuit","Signal_Unit","Signal_Phase"
858,"<34082-A-06>",0x8522,"6","A500CALABRIA_1MV","CALABRIA","500CALABRIA_1","Calabria","Analog","Analog",500,"1","Power-Reactive",""
859,"<34082-A-07>",0x8522,"7","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
860,"<34082-A-08>",0x8522,"8","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
861,"<34082-A-09>",0x8522,"9","A500COYLTON__1MW","COYLTON","500COYLTON__1","Coylton","Analog","Analog",500,"1","Power-Real",""
862,"<34082-A-10>",0x8522,"10","A500COYLTON__1MV","COYLTON","500COYLTON__1","Coylton","Analog","Analog",500,"1","Power-Reactive",""
863,"<34082-F-01>",0x8522,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
864,"<34082-F-02>",0x8522,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
865,"<34126-P-01>",0x854e,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
866,"<34126-P-02>",0x854e,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
867,"<34126-P-03>",0x854e,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
868,"<34126-P-04>",0x854e,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
869,"<34126-P-05>",0x854e,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
870,"<34126-P-06>",0x854e,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
871,"<34126-P-07>",0x854e,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
872,"<34126-P-08>",0x854e,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
873,"<34126-P-09>",0x854e,"9","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
874,"<34126-P-10>",0x854e,"10","L500CUSSET___1IP","CUSSET","500CUSSET___1","Cusset","Phasor","Line",500,"1","Current","Pos. Seq"
875,"<34126-P-11>",0x854e,"11","L500CUSSET___2IP","CUSSET","500CUSSET___2","Cusset","Phasor","Line",500,"2","Current","Pos. Seq"
876,"<34126-P-12>",0x854e,"12","L500ECHART___1IP","ECHART","500ECHART___1","Echart","Phasor","Line",500,"1","Current","Pos. Seq"
877,"<34126-P-13>",0x854e,"13","L500CHISINAU_1IP","CHISINAU","500CHISINAU_1","Chisinau","Phasor","Line",500,"1","Current","Pos. Seq"
878,"<34126-A-01>",0x854e,"1","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
879,"<34126-A-02>",0x854e,"2","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
880,"<34126-A-03>",0x854e,"3","A500CUSSET___1MW","CUSSET","500CUSSET___1","Cusset","Analog","Analog",500,"1","Power-Real",""
881,"<34126-A-04>",0x854e,"4","A500CUSSET___1MV","CUSSET","500CUSSET___1","Cusset","Analog","Analog",500,"1","Power-Reactive",""
882,"<34126-A-05>",0x854e,"5","A500CUSSET___2MW","CUSSET","500CUSSET___2","Cusset","Analog","Analog",500,"2","Power-Real",""
883,"<34126-A-06>",0x854e,"6","A500CUSSET___2MV","CUSSET","500CUSSET___2","Cusset","Analog","Analog",500,"2","Power-Reactive",""
884,"<34126-A-07>",0x854e,"7","A500ECHART___1MW","ECHART","500ECHART___1","Echart","Analog","Analog",500,"1","Power-Real",""
885,"<34126-A-08>",0x854e,"8","A500ECHART___1MV","ECHART","500ECHART___1","Echart","Analog","Analog",500,"1","Power-Reactive",""
886,"<34126-A-09>",0x854e,"9","A500CHISINAU_1MW","CHISINAU","500CHISINAU_1","Chisinau","Analog","Analog",500,"1","Power-Real",""
887,"<34126-A-10>",0x854e,"10","A500CHISINAU_1MV","CHISINAU","500CHISINAU_1","Chisinau","Analog","Analog",500,"1","Power-Reactive",""
888,"<34126-F-01>",0x854e,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
889,"<34126-F-02>",0x854e,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
890,"<34038-P-01>",0x84f6,"1","B230EAST_____1VP","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Pos. Seq"
891,"<34038-P-02>",0x84f6,"2","B230EAST_____1VA","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase A"
892,"<34038-P-03>",0x84f6,"3","B230EAST_____1VB","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase B"
893,"<34038-P-04>",0x84f6,"4","B230EAST_____1VC","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase C"
894,"<34038-P-05>",0x84f6,"5","B230WEST_____1VP","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Pos. Seq"
895,"<34038-P-06>",0x84f6,"6","B230WEST_____1VA","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase A"
896,"<34038-P-07>",0x84f6,"7","B230WEST_____1VB","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase B"
897,"<34038-P-08>",0x84f6,"8","B230WEST_____1VC","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase C"
898,"<34038-P-09>",0x84f6,"9","L230BONN_____1IP","BONN","230BONN_____1","Bonn","Phasor","Line",230,"1","Current","Pos. Seq"
899,"<34038-P-10>",0x84f6,"10","L230BONN_____2IP","BONN","230BONN_____2","Bonn","Phasor","Line",230,"2","Current","Pos. Seq"
900,"<34038-P-11>",0x84f6,"11","L230BONN_____3IP","BONN","230BONN_____3","Bonn","Phasor","Line",230,"3","Current","Pos. Seq"
901,"<34038-P-12>",0x84f6,"12","L230BONN_____4IP","BONN","230BONN_____4","Bonn","Phasor","Line",230,"4","Current","Pos. Seq"
902,"<34038-P-13>",0x84f6,"13","L230BUS TIE__1IP","BUS TIE","230BUS TIE__1","Bus Tie","Phasor","Line",230,"1","Current","Pos. Seq"
903,"<34038-A-01>",0x84f6,"1","A230BONN_____1MW","BONN","230BONN_____1","Bonn","Analog","Analog",230,"1","Power-Real",""
904,"<34038-A-02>",0x84f6,"2","A230BONN_____1MV","BONN","230BONN_____1","Bonn","Analog","Analog",230,"1","Power-Reactive",""
905,"<34038-A-03>",0x84f6,"3","A230BONN_____2MW","BONN","230BONN_____2","Bonn","Analog","Analog",230,"2","Power-Real",""
906,"<34038-A-04>",0x84f6,"4","A230BONN_____2MV","BONN","230BONN_____2","Bonn","Analog","Analog",230,"2","Power-Reactive",""
907,"<34038-A-05>",0x84f6,"5","A230BONN_____3MW","BONN","230BONN_____3","Bonn","Analog","Analog",230,"3","Power-Real",""
908,"<34038-A-06>",0x84f6,"6","A230BONN_____3MV","BONN","230BONN_____3","Bonn","Analog","Analog",230,"3","Power-Reactive",""
909,"<34038-A-07>",0x84f6,"7","A230BONN_____4MW","BONN","230BONN_____4","Bonn","Analog","Analog",230,"4","Power-Real",""
910,"<34038-A-08>",0x84f6,"8","A230BONN_____4MV","BONN","230BONN_____4","Bonn","Analog","Analog",230,"4","Power-Reactive",""
911,"<34038-A-09>",0x84f6,"9","A230BUS TIE__1MW","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Real",""
912,"<34038-A-10>",0x84f6,"10","A230BUS TIE__1MV","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Reactive",""
913,"<34038-F-01>",0x84f6,"1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
914,"<34038-F-02>",0x84f6,"2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
915,"<34040-P-01>",0x84f8,"1","B230EAST_____1VP","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Pos. Seq"
916,"<34040-P-02>",0x84f8,"2","B230EAST_____1VA","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase A"
917,"<34040-P-03>",0x84f8,"3","B230EAST_____1VB","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase B"
918,"<34040-P-04>",0x84f8,"4","B230EAST_____1VC","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase C"
919,"<34040-P-05>",0x84f8,"5","B230WEST_____1VP","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Pos. Seq"
920,"<34040-P-06>",0x84f8,"6","B230WEST_____1VA","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase A"
921,"<34040-P-07>",0x84f8,"7","B230WEST_____1VB","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase B"
922,"<34040-P-08>",0x84f8,"8","B230WEST_____1VC","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase C"
923,"<34040-P-09>",0x84f8,"9","L230TROY_____1IP","TROY","230TROY_____1","Troy","Phasor","Line",230,"1","Current","Pos. Seq"
924,"<34040-P-10>",0x84f8,"10","L230TROY_____2IP","TROY","230TROY_____2","Troy","Phasor","Line",230,"2","Current","Pos. Seq"
925,"<34040-P-11>",0x84f8,"11","L230ROSTOCK__1IP","ROSTOCK","230ROSTOCK__1","Rostock","Phasor","Line",230,"1","Current","Pos. Seq"
926,"<34040-P-12>",0x84f8,"12","L230ROSTOCK__2IP","ROSTOCK","230ROSTOCK__2","Rostock","Phasor","Line",230,"2","Current","Pos. Seq"
927,"<34040-P-13>",0x84f8,"13","L230MIDLBGH__1IP","MIDLBGH","230MIDLBGH__1","Middlesbrough","Phasor","Line",230,"1","Current","Pos. Seq"
928,"<34040-P-14>",0x84f8,"14","L230BUS TIE__1IP","BUS TIE","230BUS TIE__1","Bus Tie","Phasor","Line",230,"1","Current","Pos. Seq"
929,"<34040-A-01>",0x84f8,"1","A230TROY_____1MW","TROY","230TROY_____1","Troy","Analog","Analog",230,"1","Power-Real",""
930,"<34040-A-02>",0x84f8,"2","A230TROY_____1MV","TROY","230TROY_____1","Troy","Analog","Analog",230,"1","Power-Reactive",""
931,"<34040-A-03>",0x84f8,"3","A230TROY_____2MW","TROY","230TROY_____2","Troy","Analog","Analog",230,"2","Power-Real",""
932,"<34040-A-04>",0x84f8,"4","A230TROY_____2MV","TROY","230TROY_____2","Troy","Analog","Analog",230,"2","Power-Reactive",""
933,"<34040-A-05>",0x84f8,"5","A230ROSTOCK__1MW","ROSTOCK","230ROSTOCK__1","Rostock","Analog","Analog",230,"1","Power-Real",""
934,"<34040-A-06>",0x84f8,"6","A230ROSTOCK__1MV","ROSTOCK","230ROSTOCK__1","Rostock","Analog","Analog",230,"1","Power-Reactive",""
935,"<34040-A-07>",0x84f8,"7","A230ROSTOCK__2MW","ROSTOCK","230ROSTOCK__2","Rostock","Analog","Analog",230,"2","Power-Real",""
936,"<34040-A-08>",0x84f8,"8","A230ROSTOCK__2MV","ROSTOCK","230ROSTOCK__2","Rostock","Analog","Analog",230,"2","Power-Reactive",""
937,"<34040-A-09>",0x84f8,"9","A230MIDLBGH__1MW","MIDLBGH","230MIDLBGH__1","Middlesbrough","Analog","Analog",230,"1","Power-Real",""
938,"<34040-A-10>",0x84f8,"10","A230MIDLBGH__1MV","MIDLBGH","230MIDLBGH__1","Middlesbrough","Analog","Analog",230,"1","Power-Reactive",""
939,"<34040-A-11>",0x84f8,"11","A230BUS TIE__1MW","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Real",""
940,"<34040-A-12>",0x84f8,"12","A230BUS TIE__1MV","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Reactive",""
941,"<34040-F-01>",0x84f8,"1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
942,"<34040-F-02>",0x84f8,"2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
943,"<34120-P-01>",0x8548,"1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
944,"<34120-P-02>",0x8548,"2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
945,"<34120-P-03>",0x8548,"3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
946,"<34120-P-04>",0x8548,"4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
947,"<34120-P-05>",0x8548,"5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
948,"<34120-P-06>",0x8548,"6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
949,"<34120-P-07>",0x8548,"7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
950,"<34120-P-08>",0x8548,"8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
951,"<34120-P-09>",0x8548,"9","L500TROY_____1IP","TROY","500TROY_____1","Troy","Phasor","Line",500,"1","Current","Pos. Seq"
952,"<34120-P-10>",0x8548,"10","L500KNIN_____1IP","KNIN","500KNIN_____1","Knin","Phasor","Line",500,"1","Current","Pos. Seq"
953,"<34120-P-11>",0x8548,"11","L500MCLOONE__1IP","MCLOONE","500MCLOONE__1","McLoone","Phasor","Line",500,"1","Current","Pos. Seq"
954,"<34120-P-12>",0x8548,"12","L500BLGRADE__1IP","BLGRADE","500BLGRADE__1","Belgrade","Phasor","Line",500,"1","Current","Pos. Seq"
955,"<34120-P-13>",0x8548,"13","L500PEAHVN___1IP","PEAHVN","500PEAHVN___1","Peacehaven","Phasor","Line",500,"1","Current","Pos. Seq"
956,"<34120-A-01>",0x8548,"1","A500TROY_____1MW","TROY","500TROY_____1","Troy","Analog","Analog",500,"1","Power-Real",""
957,"<34120-A-02>",0x8548,"2","A500TROY_____1MV","TROY","500TROY_____1","Troy","Analog","Analog",500,"1","Power-Reactive",""
958,"<34120-A-03>",0x8548,"3","A500KNIN_____1MW","KNIN","500KNIN_____1","Knin","Analog","Analog",500,"1","Power-Real",""
959,"<34120-A-04>",0x8548,"4","A500KNIN_____1MV","KNIN","500KNIN_____1","Knin","Analog","Analog",500,"1","Power-Reactive",""
960,"<34120-A-05>",0x8548,"5","A500MCLOONE__1MW","MCLOONE","500MCLOONE__1","McLoone","Analog","Analog",500,"1","Power-Real",""
961,"<34120-A-06>",0x8548,"6","A500MCLOONE__1MV","MCLOONE","500MCLOONE__1","McLoone","Analog","Analog",500,"1","Power-Reactive",""
962,"<34120-A-07>",0x8548,"7","A500BLGRADE__1MW","BLGRADE","500BLGRADE__1","Belgrade","Analog","Analog",500,"1","Power-Real",""
963,"<34120-A-08>",0x8548,"8","A500BLGRADE__1MV","BLGRADE","500BLGRADE__1","Belgrade","Analog","Analog",500,"1","Power-Reactive",""
964,"<34120-A-09>",0x8548,"9","A500PEAHVN___1MW","PEAHVN","500PEAHVN___1","Peacehaven","Analog","Analog",500,"1","Power-Real",""
965,"<34120-A-10>",0x8548,"10","A500PEAHVN___1MV","PEAHVN","500PEAHVN___1","Peacehaven","Analog","Analog",500,"1","Power-Reactive",""
966,"<34120-F-01>",0x8548,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
967,"<34120-F-02>",0x8548,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
968,"<34010-P-01>",0x84da,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
969,"<34010-P-02>",0x84da,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
970,"<34010-P-03>",0x84da,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
971,"<34010-P-04>",0x84da,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
972,"<34010-P-05>",0x84da,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
973,"<34010-P-06>",0x84da,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
974,"<34010-P-07>",0x84da,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
975,"<34010-P-08>",0x84da,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
976,"<34010-P-09>",0x84da,"9","G500CENT_STM_2IP","CENT_STM","500CENT_STM_2","Cntre Thermal","Phasor","Generator",500,"2","Current","Pos. Seq"
977,"<34010-P-10>",0x84da,"10","L500RAVELS___1IP","RAVELS","500RAVELS___1","Ravels","Phasor","Line",500,"1","Current","Pos. Seq"
978,"<34010-P-11>",0x84da,"11","G500CENT_STM_1IP","CENT_STM","500CENT_STM_1","Cntre Thermal","Phasor","Generator",500,"1","Current","Pos. Seq"
979,"<34010-P-12>",0x84da,"12","L500NAPLES___1IP","NAPLES","500NAPLES___1","Naples","Phasor","Line",500,"1","Current","Pos. Seq"
980,"<34010-P-13>",0x84da,"13","L500OLDNRG___1IP","OLDNRG","500OLDNRG___1","Oldenburg","Phasor","Line",500,"1","Current","Pos. Seq"
981,"<34010-P-14>",0x84da,"14","L500ALBION___2IP","ALBION","500ALBION___2","Albion","Phasor","Line",500,"2","Current","Pos. Seq"
982,"<34010-A-01>",0x84da,"1","A500CENT_STM_2MW","CENT_STM","500CENT_STM_2","Cntre Thermal","Analog","Analog",500,"2","Power-Real",""
983,"<34010-A-02>",0x84da,"2","A500CENT_STM_2MV","CENT_STM","500CENT_STM_2","Cntre Thermal","Analog","Analog",500,"2","Power-Reactive",""
984,"<34010-A-03>",0x84da,"3","A500RAVELS___1MW","RAVELS","500RAVELS___1","Ravels","Analog","Analog",500,"1","Power-Real",""
985,"<34010-A-04>",0x84da,"4","A500RAVELS___1MV","RAVELS","500RAVELS___1","Ravels","Analog","Analog",500,"1","Power-Reactive",""
986,"<34010-A-05>",0x84da,"5","A500CENT_STM_1MW","CENT_STM","500CENT_STM_1","Cntre Thermal","Analog","Analog",500,"1","Power-Real",""
987,"<34010-A-06>",0x84da,"6","A500CENT_STM_1MV","CENT_STM","500CENT_STM_1","Cntre Thermal","Analog","Analog",500,"1","Power-Reactive",""
988,"<34010-A-07>",0x84da,"7","A500NAPLES___1MW","NAPLES","500NAPLES___1","Naples","Analog","Analog",500,"1","Power-Real",""
989,"<34010-A-08>",0x84da,"8","A500NAPLES___1MV","NAPLES","500NAPLES___1","Naples","Analog","Analog",500,"1","Power-Reactive",""
990,"<34010-A-09>",0x84da,"9","A500OLDNRG___1MW","OLDNRG","500OLDNRG___1","Oldenburg","Analog","Analog",500,"1","Power-Real",""
991,"<34010-A-10>",0x84da,"10","A500OLDNRG___1MV","OLDNRG","500OLDNRG___1","Oldenburg","Analog","Analog",500,"1","Power-Reactive",""
992,"<34010-A-11>",0x84da,"11","A500ALBION___2MW","ALBION","500ALBION___2","Albion","Analog","Analog",500,"2","Power-Real",""
993,"<34010-A-12>",0x84da,"12","A500ALBION___2MV","ALBION","500ALBION___2","Albion","Analog","Analog",500,"2","Power-Reactive",""
994,"<34010-F-01>",0x84da,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
995,"<34010-F-02>",0x84da,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
996,"<34012-P-01>",0x84dc,"1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
997,"<34012-P-02>",0x84dc,"2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
998,"<34012-P-03>",0x84dc,"3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
999,"<34012-P-04>",0x84dc,"4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
1000,"<34012-P-05>",0x84dc,"5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1001,"<34012-P-06>",0x84dc,"6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
1002,"<34012-P-07>",0x84dc,"7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
1003,"<34012-P-08>",0x84dc,"8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
1004,"<34012-P-09>",0x84dc,"9","L500SATLND___2IP","SATLND","500SATLND___2","Saterland","Phasor","Line",500,"2","Current","Pos. Seq"
1005,"<34012-P-10>",0x84dc,"10","L500TONO_PSE_1IP","TONO_PSE","500TONO_PSE_1","Tonowo Phase Shifter","Phasor","Line",500,"1","Current","Pos. Seq"
1006,"<34012-A-01>",0x84dc,"1","A500SATLND___2MW","SATLND","500SATLND___2","Saterland","Analog","Analog",500,"2","Power-Real",""
1007,"<34012-A-02>",0x84dc,"2","A500SATLND___2MV","SATLND","500SATLND___2","Saterland","Analog","Analog",500,"2","Power-Reactive",""
1008,"<34012-A-03>",0x84dc,"3","A500TONO_PSE_1MW","TONO_PSE","500TONO_PSE_1","Tonowo Phase Shifter","Analog","Analog",500,"1","Power-Real",""
1009,"<34012-A-04>",0x84dc,"4","A500TONO_PSE_1MV","TONO_PSE","500TONO_PSE_1","Tonowo Phase Shifter","Analog","Analog",500,"1","Power-Reactive",""
1010,"<34012-F-01>",0x84dc,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
1011,"<34012-F-02>",0x84dc,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
1012,"<34022-P-01>",0x84e6,"1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1013,"<34022-P-02>",0x84e6,"2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
1014,"<34022-P-03>",0x84e6,"3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
1015,"<34022-P-04>",0x84e6,"4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
1016,"<34022-P-05>",0x84e6,"5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1017,"<34022-P-06>",0x84e6,"6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
1018,"<34022-P-07>",0x84e6,"7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
1019,"<34022-P-08>",0x84e6,"8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
1020,"<34022-P-09>",0x84e6,"9","L500MARSLLE__1IP","MARSLLE","500MARSLLE__1","Marseille","Phasor","Line",500,"1","Current","Pos. Seq"
1021,"<34022-P-10>",0x84e6,"10","L500KEEBLER__1IP","KEEBLER","500KEEBLER__1","Keebler","Phasor","Line",500,"1","Current","Pos. Seq"
1022,"<34022-P-11>",0x84e6,"11","L500OSTRODA__1IP","OSTRODA","500OSTRODA__1","Ostroda","Phasor","Line",500,"1","Current","Pos. Seq"
1023,"<34022-P-12>",0x84e6,"12","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
1024,"<34022-P-13>",0x84e6,"13","T500BANK2____1IP","BANK2","500BANK2____1","Transformer Bank #2","Phasor","Transformer",500,"1","Current","Pos. Seq"
1025,"<34022-A-01>",0x84e6,"1","A500MARSLLE__1MW","MARSLLE","500MARSLLE__1","Marseille","Analog","Analog",500,"1","Power-Real",""
1026,"<34022-A-02>",0x84e6,"2","A500MARSLLE__1MV","MARSLLE","500MARSLLE__1","Marseille","Analog","Analog",500,"1","Power-Reactive",""
1027,"<34022-A-03>",0x84e6,"3","A500KEEBLER__1MW","KEEBLER","500KEEBLER__1","Keebler","Analog","Analog",500,"1","Power-Real",""
1028,"<34022-A-04>",0x84e6,"4","A500KEEBLER__1MV","KEEBLER","500KEEBLER__1","Keebler","Analog","Analog",500,"1","Power-Reactive",""
1029,"<34022-A-05>",0x84e6,"5","A500OSTRODA__1MW","OSTRODA","500OSTRODA__1","Ostroda","Analog","Analog",500,"1","Power-Real",""
1030,"<34022-A-06>",0x84e6,"6","A500OSTRODA__1MV","OSTRODA","500OSTRODA__1","Ostroda","Analog","Analog",500,"1","Power-Reactive",""
1031,"<34022-A-07>",0x84e6,"7","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
1032,"<34022-A-08>",0x84e6,"8","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
1033,"<34022-A-09>",0x84e6,"9","A500BANK2____1MW","BANK2","500BANK2____1","Transformer Bank #2","Analog","Analog",500,"1","Power-Real",""
1034,"<34022-A-10>",0x84e6,"10","A500BANK2____1MV","BANK2","500BANK2____1","Transformer Bank #2","Analog","Analog",500,"1","Power-Reactive",""
1035,"<34022-F-01>",0x84e6,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
1036,"<34022-F-02>",0x84e6,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
1037,"<34044-P-01>",0x84fc,"1","T230BANK1____1VP","BANK1","230BANK1____1","Transformer Bank #1","Phasor","Transformer",230,"1","Voltage","Pos. Seq"
1038,"<34044-P-02>",0x84fc,"2","T230BANK1____1VA","BANK1","230BANK1____1","Transformer Bank #1","Phasor","Transformer",230,"1","Voltage","Phase A"
1039,"<34044-P-03>",0x84fc,"3","T230BANK1____1VB","BANK1","230BANK1____1","Transformer Bank #1","Phasor","Transformer",230,"1","Voltage","Phase B"
1040,"<34044-P-04>",0x84fc,"4","T230BANK1____1VC","BANK1","230BANK1____1","Transformer Bank #1","Phasor","Transformer",230,"1","Voltage","Phase C"
